340,2.26635313,0.200178668
341,2.261191845,0.192779988
342,2.256100178,0.18579042
343,2.251084805,0.179182589
344,2.246151686,0.172930762
345,2.241304398,0.167011425
346,2.236546516,0.161402524
347,2.231879711,0.156083852
348,2.227305651,0.151036695
349,2.222824335,0.146243408
350,2.21843648,0.141688064
351,2.214141846,0.13735573
352,2.209939241,0.13323237
353,2.205827713,0.129305154
354,2.201806307,0.125562295
355,2.197873354,0.121992543
356,2.194027185,0.118585706
357,2.190266609,0.115332231
358,2.186589241,0.112223066
359,2.182993174,0.109250002
360,2.179476738,0.106405355
361,2.176038027,0.103681847
362,2.172674894,0.101072848
363,2.169385672,0.098572023
364,2.166167974,0.096173517
365,2.163020134,0.093871862
366,2.159940243,0.09166196
367,2.156926394,0.089539029
368,2.15397644,0.087498464
369,2.151089191,0.085536219
370,2.148262262,0.083648227
371,2.145494223,0.081830822
372,2.142783403,0.080080561
373,2.140127897,0.07839413
374,2.137526512,0.076768465
375,2.134977341,0.075200617
376,2.132478952,0.073687963
377,2.130029917,0.072227895
378,2.127628803,0.070817985
379,2.125274181,0.069455907
380,2.122964859,0.068139546
381,2.120699406,0.066866882
382,2.118476629,0.065635964
383,2.116295099,0.064444982
384,2.1141541,0.063292198
385,2.112051964,0.062176004
386,2.109987974,0.061094861
387,2.107960939,0.060047254
388,2.105969667,0.059031852
389,2.104013443,0.05804731
390,2.102091074,0.05709238
391,2.100201607,0.056165874
392,2.098344088,0.055266671
393,2.09651804,0.054393712
394,2.094722271,0.053545952
395,2.092956066,0.052722409
396,2.09121871,0.05192221
397,2.08950901,0.051144421
398,2.087826729,0.050388258
399,2.086170912,0.049652852
400,2.084540844,0.048937503
401,2.082936049,0.048241444
402,2.081355572,0.047563989
403,2.079799175,0.046904508
404,2.078265905,0.046262313
405,2.076755047,0.045636844
406,2.075266361,0.045027487
407,2.073799133,0.044433728
408,2.072352886,0.043855004
409,2.070927143,0.04329079
410,2.069521427,0.042740658
411,2.068135023,0.042204093
412,2.066767454,0.04168066
413,2.065418482,0.041169971
414,2.064087391,0.04067158
415,2.062773943,0.040185072
416,2.0614779,0.039710104
417,2.060198307,0.039246298
418,2.058935404,0.038793348
419,2.057688236,0.03835085
420,2.056456566,0.03791853
421,2.055240393,0.03749606
422,2.054039001,0.037083145
423,2.052852154,0.036679514
424,2.051679611,0.036284883
425,2.050520897,0.035898972
426,2.049375534,0.035521545
427,2.048243523,0.035152353
428,2.047124624,0.03479116
429,2.046018124,0.034437738
430,2.044924021,0.034091864
431,2.043842316,0.033753324
432,2.042772293,0.033421937
433,2.041713715,0.033097468
434,2.04066658,0.032779761
435,2.039630651,0.032468617
436,2.038605213,0.032163855
437,2.037590742,0.031865321
438,2.036586523,0.031572837
439,2.035592318,0.03128624
440,2.034608126,0.031005397
441,2.033633709,0.030730125
442,2.032668829,0.030460302
443,2.031713247,0.030195812
444,2.030766726,0.029936494
445,2.029829264,0.029682191
446,2.028900623,0.029432822
447,2.027980328,0.02918824
448,2.027068377,0.028948331
449,2.026165009,0.028713005
450,2.025269508,0.028482126
451,2.024381876,0.028255584
452,2.023502111,0.028033286
453,2.022629738,0.027815124
454,2.021764994,0.027601015
455,2.020907402,0.027390843
456,2.020056963,0.027184537
457,2.019213438,0.026982
458,2.018377066,0.026783135
459,2.017547131,0.026587876
460,2.016723871,0.026396129
461,2.015907049,0.02620782
462,2.015096664,0.026022868
463,2.014292479,0.025841201
464,2.013494492,0.025662756
465,2.012702227,0.025487453
466,2.011915922,0.02531521
467,2.011135578,0.025145996
468,2.010360718,0.024979725
469,2.009591341,0.024816331
470,2.008827448,0.024655763
471,2.008069038,0.024497954
472,2.007315636,0.024342861
473,2.006567478,0.024190398
474,2.005824327,0.024040546
475,2.005086184,0.023893215
476,2.004353046,0.023748407
477,2.003624678,0.023606023
478,2.002900839,0.023466021
479,2.00218153,0.023328369
480,2.001466751,0.023193019
481,2.000756264,0.023059921
482,2.000050545,0.022929031
483,1.99934876,0.022800298
484,1.998651266,0.022673693
485,1.997957945,0.02254918
486,1.997268558,0.022426702
487,1.996583223,0.022306239
488,1.995901823,0.02218774
489,1.995224237,0.022071177
490,1.994550347,0.021956507
491,1.993880153,0.021843696
492,1.993213654,0.021732703
493,1.992550731,0.021623518
494,1.991891146,0.021516079
495,1.991235137,0.021410381
496,1.990582585,0.021306394
497,1.989933252,0.021204058
498,1.989287138,0.021103362
499,1.988644361,0.021004289
500,1.988004684,0.020906793
501,1.987368107,0.020810856
502,1.986734509,0.020716444
503,1.986104012,0.020623533
504,1.985476375,0.020532109
505,1.984851599,0.020442136
506,1.984229684,0.020353589
507,1.983610511,0.020266445
508,1.982994199,0.020180689
509,1.982380509,0.020096295
510,1.981769443,0.020013234
511,1.981160998,0.019931478
512,1.980555058,0.019851038
513,1.979951739,0.019771863
514,1.979350805,0.019693935
515,1.978752375,0.01961725
516,1.978156328,0.019541778
517,1.977562547,0.019467495
518,1.976971149,0.019394398
519,1.976381898,0.019322453
520,1.975795031,0.019251654
521,1.97521019,0.01918198
522,1.974627614,0.019113412
523,1.974047065,0.019045938
524,1.973468661,0.018979533
525,1.972892284,0.018914191
526,1.972317815,0.018849889
527,1.971745491,0.018786617
528,1.971174955,0.01872436
529,1.970606446,0.018663099
530,1.970039725,0.01860282
531,1.969474912,0.018543517
532,1.968911886,0.018485166
533,1.96835053,0.018427761
534,1.96779108,0.018371282
535,1.9672333,0.018315719
536,1.966677189,0.018261068
537,1.966122746,0.018207306
538,1.965569973,0.018154424
539,1.965018749,0.018102402
